,factors_id,distance_threshold_multiplier,increment_threshold,lexicalization_noise_level,collocations_noise_level,concept_level_weights,message_id,message,concept_level_weights,threshold_per_concept,total_threshold,increment_threshold,semantic_noise,syntactic_noise,time,sentence_set,verdict,distance,length_of_sentence,depth_of_sentence,n_sub_trees,n_head_words,n_roots,n_leafs,verdict_success,verdict_one_word,verdict_failure
13,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",5,DEBEMOH DENUHAD SEGIRALEH RED DINIS,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Pusef.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
14,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",5,DEBEMOH DENUHAD SEGIRALEH RED DINIS,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Damohokeb.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
15,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",5,DEBEMOH DENUHAD SEGIRALEH RED DINIS,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Deset.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
16,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",5,DEBEMOH DENUHAD SEGIRALEH RED DINIS,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Nepop.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
17,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",5,DEBEMOH DENUHAD SEGIRALEH RED DINIS,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.550,Len.,no more head words. failure,xxx,1,1,1,11,24,156,0,0,1
18,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",5,DEBEMOH DENUHAD SEGIRALEH RED DINIS,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.540,Rarof.,no more head words. failure,xxx,1,1,1,11,24,155,0,0,1
19,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",5,DEBEMOH DENUHAD SEGIRALEH RED DINIS,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.510,Wusuner.,no more head words. failure,xxx,1,1,1,11,24,152,0,0,1
0,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Totemuzos.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
1,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Dedob.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
2,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Non.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
3,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gal.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
4,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Desuged.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
5,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Laneman.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
6,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Totemuzos.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
7,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Fepop.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
8,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gereh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
9,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Nan.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
10,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Lerez.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
11,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Leteh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
12,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Silem.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
13,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Saz.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
14,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Megiten.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
15,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Tilemoh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
16,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Katutuzem.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
17,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Tem.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
18,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Datodened.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
19,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",6,VAKER HAGIW FETETES HOSAS LAM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Sifezud.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
0,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Mavateh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
1,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Segimalel.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
2,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Temaran.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
3,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.540,Lelatev.,no more head words. failure,xxx,1,1,1,11,24,155,0,0,1
4,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.520,Lelatev.,no more head words. failure,xxx,1,1,1,11,24,153,0,0,1
5,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Fepop.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
6,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Sevah.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
7,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Mamonegut.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
8,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Remiter.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
9,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Nedan.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
10,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gal.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
11,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Soterades.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
12,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Datodened.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
13,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.550,Gotefeh.,no more head words. failure,xxx,1,1,1,11,24,156,0,0,1
14,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Sas.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
15,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Segimalel.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
16,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gal.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
17,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Punif.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
18,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Lew.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
19,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",7,HEJUSAN TIPOHES FODOT REMITON RETEBEM,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Netewir.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
0,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gin.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
1,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Zenunez.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
2,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Sevah.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
3,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Wavanom.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
4,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Lesefeh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
5,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gereh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
6,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Feh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
7,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Len.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
8,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Mararup.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
9,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gal.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
10,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gal.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
11,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Hegim.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
12,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Tilemoh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
13,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Naropegun.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
14,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Namololel.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
15,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Wusuner.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
16,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Hegim.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
17,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Tulanop.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
18,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Vif.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
19,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",8,RALOM HOSAS DUSET TITIL HAT,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Delesuheh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
0,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Zegeb.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
1,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Hegim.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
2,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Len.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
3,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Nes.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
4,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gin.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
5,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Nudif.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
6,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Roden.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
7,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gogol.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
8,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Len.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
9,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Silem.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
10,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Rafoz.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
11,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Lup.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
12,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Nagaz.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
13,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Len.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
14,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Fadul.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
15,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Tulanop.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
16,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Gebemoh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
17,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Mavateh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
18,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Wipas.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
19,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",9,KUD NETAWIR SIN HEJUSAN NENANEG,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Lesehag.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
0,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Leteh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
1,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Hegig.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
2,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Goton.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
3,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Jeteter.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
4,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Lir.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
5,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Lagan.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
6,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Daveheled.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
7,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Futebem.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
8,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Mavateh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
9,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Towot.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
10,1,0.4,0.4,1,1,"[4, 2, 1, 1, 0.5]",10,DAMEL TENEMON SEGIRALEH RORENEF HEHES,"[4, 2, 1, 1, 0.5]",0.40,2.00,0.4,1.000,1.000,2.290,Direseheh.,no more head words. failure,xxx,1,1,1,11,22,132,0,0,1
